NAME,total_households,no_vehicle_households,state_fips,county_fips,tract_fips,GEOID,pct_no_vehicle
Census Tract 265; New York County; New York,2849,1913,36,061,026500,36061026500,0.6714636714636715
Census Tract 267; New York County; New York,556,280,36,061,026700,36061026700,0.5035971223021583
Census Tract 269; New York County; New York,2611,1813,36,061,026900,36061026900,0.6943699731903485
Census Tract 271; New York County; New York,3155,2411,36,061,027100,36061027100,0.7641838351822504
Census Tract 273; New York County; New York,3321,2356,36,061,027300,36061027300,0.7094248720264981
Census Tract 275; New York County; New York,1720,1206,36,061,027500,36061027500,0.7011627906976744
Census Tract 277; New York County; New York,2133,1910,36,061,027700,36061027700,0.8954524144397562
Census Tract 279; New York County; New York,4388,3176,36,061,027900,36061027900,0.723792160437557
Census Tract 281; New York County; New York,1520,966,36,061,028100,36061028100,0.6355263157894737
Census Tract 283; New York County; New York,3346,2205,36,061,028300,36061028300,0.6589958158995816
Census Tract 285; New York County; New York,2597,2161,36,061,028500,36061028500,0.8321139776665383
Census Tract 287; New York County; New York,1659,1341,36,061,028700,36061028700,0.8083182640144665
Census Tract 291; New York County; New York,4141,3262,36,061,029100,36061029100,0.7877324317797634
Census Tract 293; New York County; New York,3135,2194,36,061,029300,36061029300,0.6998405103668262
Census Tract 295; New York County; New York,3294,2491,36,061,029500,36061029500,0.7562234365513054
Census Tract 297; New York County; New York,0,0,36,061,029700,36061029700,
Census Tract 299; New York County; New York,1524,1154,36,061,029900,36061029900,0.7572178477690289
Census Tract 303; New York County; New York,1772,1253,36,061,030300,36061030300,0.7071106094808126
Census Tract 307; New York County; New York,1743,937,36,061,030700,36061030700,0.5375788869764774
Census Tract 309; New York County; New York,3926,2666,36,061,030900,36061030900,0.6790626591951096
Census Tract 311; New York County; New York,0,0,36,061,031100,36061031100,
Census Tract 317.03; New York County; New York,2635,1775,36,061,031703,36061031703,0.6736242884250474
Census Tract 317.04; New York County; New York,4970,3737,36,061,031704,36061031704,0.7519114688128773
Census Tract 319; New York County; New York,0,0,36,061,031900,36061031900,
Census Tract 1.01; Queens County; New York,2371,1232,36,081,000101,36081000101,0.5196119780683256
Census Tract 1.02; Queens County; New York,2592,1363,36,081,000102,36081000102,0.5258487654320988
Census Tract 1.03; Queens County; New York,0,0,36,081,000103,36081000103,
Census Tract 1.04; Queens County; New York,24,0,36,081,000104,36081000104,0.0
Census Tract 2; Queens County; New York,838,285,36,081,000200,36081000200,0.34009546539379476
Census Tract 4; Queens County; New York,1142,352,36,081,000400,36081000400,0.30823117338003503
Census Tract 6; Queens County; New York,993,334,36,081,000600,36081000600,0.3363544813695871
Census Tract 7.01; Queens County; New York,1391,801,36,081,000701,36081000701,0.5758447160316319
Census Tract 7.02; Queens County; New York,1624,1001,36,081,000702,36081000702,0.6163793103448276
Census Tract 8; Queens County; New York,947,288,36,081,000800,36081000800,0.3041182682154171
Census Tract 10; Queens County; New York,1077,339,36,081,001000,36081001000,0.3147632311977716
Census Tract 12; Queens County; New York,1235,523,36,081,001200,36081001200,0.4234817813765182
Census Tract 14; Queens County; New York,1192,253,36,081,001400,36081001400,0.21224832214765102
Census Tract 16; Queens County; New York,768,339,36,081,001600,36081001600,0.44140625
Census Tract 18; Queens County; New York,876,174,36,081,001800,36081001800,0.19863013698630136
Census Tract 19.01; Queens County; New York,665,440,36,081,001901,36081001901,0.6616541353383458
Census Tract 19.02; Queens County; New York,2868,1785,36,081,001902,36081001902,0.6223849372384938
Census Tract 19.03; Queens County; New York,627,458,36,081,001903,36081001903,0.7304625199362041
Census Tract 20; Queens County; New York,452,155,36,081,002000,36081002000,0.34292035398230086
Census Tract 22; Queens County; New York,689,196,36,081,002200,36081002200,0.2844702467343977
Census Tract 24; Queens County; New York,673,177,36,081,002400,36081002400,0.26300148588410105
Census Tract 25; Queens County; New York,2886,2718,36,081,002500,36081002500,0.9417879417879418
Census Tract 26; Queens County; New York,674,144,36,081,002600,36081002600,0.21364985163204747
Census Tract 28; Queens County; New York,1141,455,36,081,002800,36081002800,0.3987730061349693
Census Tract 30; Queens County; New York,422,83,36,081,003000,36081003000,0.1966824644549763
Census Tract 31; Queens County; New York,664,388,36,081,003100,36081003100,0.5843373493975904
Census Tract 32; Queens County; New York,540,169,36,081,003200,36081003200,0.31296296296296294
Census Tract 33.01; Queens County; New York,1555,1097,36,081,003301,36081003301,0.7054662379421222
Census Tract 33.02; Queens County; New York,423,286,36,081,003302,36081003302,0.6761229314420804
Census Tract 34; Queens County; New York,718,259,36,081,003400,36081003400,0.3607242339832869
Census Tract 36; Queens County; New York,1136,367,36,081,003600,36081003600,0.3230633802816901
Census Tract 37; Queens County; New York,0,0,36,081,003700,36081003700,
Census Tract 38; Queens County; New York,683,208,36,081,003800,36081003800,0.30453879941434847
Census Tract 39; Queens County; New York,531,233,36,081,003900,36081003900,0.4387947269303202
Census Tract 40.01; Queens County; New York,643,156,36,081,004001,36081004001,0.24261275272161742
Census Tract 40.02; Queens County; New York,528,129,36,081,004002,36081004002,0.24431818181818182
Census Tract 42; Queens County; New York,1067,326,36,081,004200,36081004200,0.3055295220243674
Census Tract 43; Queens County; New York,976,684,36,081,004300,36081004300,0.7008196721311475
Census Tract 44.01; Queens County; New York,1092,391,36,081,004401,36081004401,0.35805860805860806
Census Tract 45; Queens County; New York,1524,792,36,081,004500,36081004500,0.5196850393700787
Census Tract 47; Queens County; New York,1831,1461,36,081,004700,36081004700,0.7979246313489896
Census Tract 50; Queens County; New York,0,0,36,081,005000,36081005000,
Census Tract 51; Queens County; New York,777,471,36,081,005100,36081005100,0.6061776061776062
Census Tract 52; Queens County; New York,730,210,36,081,005200,36081005200,0.2876712328767123
Census Tract 53; Queens County; New York,2422,1530,36,081,005300,36081005300,0.6317093311312965
Census Tract 54; Queens County; New York,1862,638,36,081,005400,36081005400,0.3426423200859291
Census Tract 55; Queens County; New York,478,286,36,081,005500,36081005500,0.5983263598326359
Census Tract 57; Queens County; New York,1792,1319,36,081,005700,36081005700,0.7360491071428571
Census Tract 58; Queens County; New York,1959,276,36,081,005800,36081005800,0.14088820826952528
Census Tract 59; Queens County; New York,1667,1083,36,081,005900,36081005900,0.6496700659868027
Census Tract 61; Queens County; New York,2564,2034,36,081,006100,36081006100,0.7932917316692668
Census Tract 62.01; Queens County; New York,3103,650,36,081,006201,36081006201,0.20947470190138576
Census Tract 62.02; Queens County; New York,2230,343,36,081,006202,36081006202,0.1538116591928251
Census Tract 63; Queens County; New York,2667,1715,36,081,006300,36081006300,0.6430446194225722
Census Tract 65.01; Queens County; New York,1581,1043,36,081,006501,36081006501,0.6597090449082859
Census Tract 65.02; Queens County; New York,1718,1126,36,081,006502,36081006502,0.6554132712456344
Census Tract 69; Queens County; New York,1808,964,36,081,006900,36081006900,0.5331858407079646
Census Tract 71; Queens County; New York,1545,1192,36,081,007100,36081007100,0.7715210355987056
Census Tract 73; Queens County; New York,1980,1531,36,081,007300,36081007300,0.7732323232323233
Census Tract 75; Queens County; New York,2404,1504,36,081,007500,36081007500,0.6256239600665557
Census Tract 77; Queens County; New York,851,548,36,081,007700,36081007700,0.6439482961222092
Census Tract 79; Queens County; New York,1205,583,36,081,007900,36081007900,0.4838174273858921
Census Tract 81; Queens County; New York,538,202,36,081,008100,36081008100,0.3754646840148699
Census Tract 83; Queens County; New York,902,443,36,081,008300,36081008300,0.4911308203991131
Census Tract 85; Queens County; New York,401,190,36,081,008500,36081008500,0.47381546134663344
Census Tract 86; Queens County; New York,961,249,36,081,008600,36081008600,0.259105098855359
Census Tract 87; Queens County; New York,1360,974,36,081,008700,36081008700,0.7161764705882353
Census Tract 88; Queens County; New York,1173,182,36,081,008800,36081008800,0.15515771526001704
Census Tract 91; Queens County; New York,922,285,36,081,009100,36081009100,0.3091106290672451
Census Tract 94; Queens County; New York,753,312,36,081,009400,36081009400,0.41434262948207173
Census Tract 95; Queens County; New York,811,326,36,081,009500,36081009500,0.40197287299630086
Census Tract 96; Queens County; New York,1014,193,36,081,009600,36081009600,0.1903353057199211
Census Tract 97; Queens County; New York,1614,599,36,081,009700,36081009700,0.3711276332094176
Census Tract 98; Queens County; New York,672,318,36,081,009800,36081009800,0.4732142857142857
Census Tract 99; Queens County; New York,0,0,36,081,009900,36081009900,
Census Tract 100; Queens County; New York,919,220,36,081,010000,36081010000,0.23939064200217627
Census Tract 101; Queens County; New York,1001,392,36,081,010100,36081010100,0.3916083916083916
Census Tract 102; Queens County; New York,855,237,36,081,010200,36081010200,0.2771929824561403
Census Tract 103; Queens County; New York,1901,998,36,081,010300,36081010300,0.524986849026828
Census Tract 104; Queens County; New York,996,268,36,081,010400,36081010400,0.26907630522088355
Census Tract 105; Queens County; New York,1833,769,36,081,010500,36081010500,0.4195308237861429
Census Tract 106; Queens County; New York,939,174,36,081,010600,36081010600,0.1853035143769968
Census Tract 107.01; Queens County; New York,0,0,36,081,010701,36081010701,
Census Tract 108; Queens County; New York,805,267,36,081,010800,36081010800,0.3316770186335404
Census Tract 110; Queens County; New York,795,245,36,081,011000,36081011000,0.3081761006289308
Census Tract 111; Queens County; New York,1265,493,36,081,011100,36081011100,0.3897233201581028
Census Tract 112; Queens County; New York,831,174,36,081,011200,36081011200,0.20938628158844766
Census Tract 113; Queens County; New York,1824,1072,36,081,011300,36081011300,0.5877192982456141
Census Tract 114; Queens County; New York,399,104,36,081,011400,36081011400,0.2606516290726817
Census Tract 115; Queens County; New York,1058,646,36,081,011500,36081011500,0.610586011342155
Census Tract 116; Queens County; New York,619,135,36,081,011600,36081011600,0.21809369951534732
Census Tract 117; Queens County; New York,1629,713,36,081,011700,36081011700,0.4376918354818907
Census Tract 118; Queens County; New York,884,82,36,081,011800,36081011800,0.09276018099547512
Census Tract 119; Queens County; New York,688,322,36,081,011900,36081011900,0.4680232558139535
Census Tract 120; Queens County; New York,685,237,36,081,012000,36081012000,0.345985401459854
Census Tract 121; Queens County; New York,876,291,36,081,012100,36081012100,0.3321917808219178
Census Tract 122; Queens County; New York,753,227,36,081,012200,36081012200,0.301460823373174
Census Tract 123.01; Queens County; New York,1240,452,36,081,012301,36081012301,0.36451612903225805
Census Tract 124; Queens County; New York,909,385,36,081,012400,36081012400,0.4235423542354235
Census Tract 125; Queens County; New York,582,283,36,081,012500,36081012500,0.48625429553264604
Census Tract 126.01; Queens County; New York,774,220,36,081,012601,36081012601,0.2842377260981912
Census Tract 126.02; Queens County; New York,759,199,36,081,012602,36081012602,0.2621870882740448
Census Tract 128; Queens County; New York,748,190,36,081,012800,36081012800,0.2540106951871658
Census Tract 130; Queens County; New York,686,255,36,081,013000,36081013000,0.3717201166180758
Census Tract 132; Queens County; New York,666,253,36,081,013200,36081013200,0.37987987987987987
Census Tract 134; Queens County; New York,2348,1109,36,081,013400,36081013400,0.4723168654173765
Census Tract 135; Queens County; New York,484,163,36,081,013500,36081013500,0.3367768595041322
Census Tract 136; Queens County; New York,900,456,36,081,013600,36081013600,0.5066666666666667
